Date,Sales,Year,Month,Day,DayOfWeek,Week,Quarter,DayOfYear,IsWeekend,Lag_1,Lag_7,Lag_30,RollingMean_7,RollingMean_30,RollingStd_7,ExpandingMean,Z_Score,Anomaly,Anomaly Type
2017-03-24,745.774,2017,3,24,4,12,1,83,0,226.46800000000002,1805.992,407.072,872.4221428571427,1671.8087999999998,738.9067150081331,1567.0533152671755,-0.4869792536731544,False,Normal
2017-03-25,1346.97,2017,3,25,5,12,1,84,1,745.774,2360.3340000000003,1135.638,727.6558571428569,1678.8532,435.98773542395605,1566.7178224085367,-0.2265061724513699,False,Normal
2017-03-26,682.246,2017,3,26,6,12,1,85,1,1346.97,1061.682,392.65999999999997,673.450714285714,1688.5060666666664,410.3724001987355,1565.3715943683408,-0.5145032789558533,False,Normal
2017-03-27,92.69999999999999,2017,3,27,0,13,1,86,0,682.246,138.68,16.496,666.8821428571426,1691.0462,420.5993131712285,1563.1334916413375,-0.7699289024496526,False,Normal
2017-03-28,125.30000000000001,2017,3,28,1,13,1,87,0,92.69999999999999,928.311,1524.126,552.1662857142854,1644.4186666666667,446.14473891986046,1560.9516502276176,-0.7558046859747756,False,Normal
2017-03-29,2659.339,2017,3,29,2,13,1,88,0,125.30000000000001,645.7059999999999,983.17,839.8281428571427,1700.2909666666667,917.1016419216811,1562.6158734848484,0.3420884242025533,False,Normal
2017-03-30,11.34,2017,3,30,3,13,1,89,0,2659.339,226.46800000000002,57.576,809.0955714285711,1698.7497666666668,944.2830641175625,1560.2690113464448,-0.8051787874924746,False,Normal
2017-03-31,640.762,2017,3,31,4,13,1,90,0,11.34,745.774,46.72,794.0938571428569,1718.5511666666669,946.2887368483838,1558.8800279456193,-0.5324765610492215,False,Normal
2017-04-01,2161.48,2017,4,1,5,13,2,91,1,640.762,1346.97,243.892,910.4524285714282,1782.4707666666666,1067.8695188114448,1559.7889268476622,0.1263869429152587,False,Normal
2017-04-02,1454.9,2017,4,2,6,13,2,92,1,2161.48,682.246,147.584,1020.8315714285711,1826.0479666666665,1080.2107782733517,1559.6309615963855,-0.17974461772334907,False,Normal
2017-04-03,441.198,2017,4,3,0,14,2,93,0,1454.9,92.69999999999999,6285.8060000000005,1070.6169999999997,1631.2277,1037.4912605210875,1557.949107518797,-0.6189392953005209,False,Normal
2017-04-04,970.194,2017,4,4,1,14,2,94,0,441.198,125.30000000000001,7264.422,1191.3161428571425,1421.4201,955.0576998957246,1557.0665923423423,-0.38974745424702234,False,Normal
2017-04-05,1046.3339999999998,2017,4,5,2,14,2,95,0,970.194,2659.339,315.45,960.8868571428569,1445.7829,703.2136213402326,1556.3008763118441,-0.3567591768728771,False,Normal
2017-04-06,1294.75,2017,4,6,3,14,2,96,0,1046.3339999999998,11.34,162.344,1144.2311428571427,1483.5297666666668,568.8549695002336,1555.9093330838323,-0.2491309143016177,False,Normal
2017-04-07,1900.3020000000001,2017,4,7,4,14,2,97,0,1294.75,640.762,811.303,1324.1654285714283,1519.8297333333333,582.1087227963424,1556.424120328849,0.013229439526441766,False,Normal
2017-04-08,2906.404,2017,4,8,5,14,2,98,1,1900.3020000000001,2161.48,21.072,1430.5831428571425,1616.0074666666667,791.2241029913374,1558.4390156716418,0.449131354980636,False,Normal
2017-04-09,1115.197,2017,4,9,6,14,2,99,1,2906.404,1454.9,2190.81,1382.0541428571428,1580.1537,799.8546898869275,1557.7784463487333,-0.32692371923148267,False,Normal
2017-04-10,950.594,2017,4,10,0,15,2,100,0,1115.197,441.198,635.6,1454.8249999999996,1590.6535,719.0831592361002,1556.8748980654761,-0.3982393144589116,False,Normal
2017-04-12,1542.53,2017,4,12,2,15,2,102,0,950.594,970.194,7879.734,1536.5872857142856,1379.4133666666667,686.5994709058616,1556.8535832095097,-0.14177820392907076,False,Normal
2017-04-13,6.12,2017,4,13,3,15,2,103,0,1542.53,1046.3339999999998,896.0219999999999,1387.9852857142853,1349.7499666666668,892.1805635958499,1554.5527915430266,-0.8074403951611513,False,Normal
2017-04-14,1466.572,2017,4,14,4,15,2,104,0,6.12,1294.75,1694.6419999999998,1412.5312857142853,1342.1476333333335,891.5513126658545,1554.4224496296297,-0.17468762831553428,False,Normal
2017-04-15,2201.8559999999998,2017,4,15,5,15,2,105,1,1466.572,1900.3020000000001,8866.882,1455.6104285714282,1119.9801,925.6803809198523,1555.3801915680472,0.14388017495175048,False,Normal
2017-04-16,9335.086000000001,2017,4,16,6,15,2,106,1,2201.8559999999998,2906.404,669.3679999999999,2373.993571428571,1408.8373666666666,3141.61967568672,1566.8716329394388,3.2344103800157726,True,High Sales
2017-04-17,421.08500000000004,2017,4,17,0,16,2,107,0,9335.086000000001,1115.197,1805.992,2274.8347142857137,1362.6738,3198.4136913851867,1565.1816821533923,-0.6276534169557111,False,Normal
2017-04-18,2514.538,2017,4,18,1,16,2,108,0,421.08500000000004,950.594,2360.3340000000003,2498.255285714286,1367.8139333333336,3144.665530203207,1566.579850515464,0.27935220733817695,False,Normal
2017-04-19,1414.132,2017,4,19,2,16,2,109,0,2514.538,1542.53,1061.682,2479.912714285714,1379.5622666666668,3151.536268459064,1566.3556624999999,-0.19740768696407873,False,Normal
2017-04-21,271.616,2017,4,21,4,16,2,111,0,1414.132,6.12,138.68,2517.840714285714,1383.9934666666668,3118.2243708362107,1564.4544295154187,-0.6924120829766741,False,Normal
2017-04-22,1765.4650000000001,2017,4,22,5,16,2,112,1,271.616,1466.572,928.311,2560.539714285714,1411.8986,3103.4411071922864,1564.7491664222873,-0.045189792891441496,False,Normal
2017-04-23,720.368,2017,4,23,6,16,2,113,1,1765.4650000000001,2201.8559999999998,645.7059999999999,2348.8985714285714,1414.3873333333333,3181.512071132728,1563.5128836017568,-0.4979866108437288,False,Normal
2017-04-24,1607.1,2017,4,24,0,17,2,114,0,720.368,9335.086000000001,226.46800000000002,1244.900571428571,1460.4084,810.7489950652114,1563.5766074561404,-0.1138027236289846,False,Normal
2017-04-25,108.42,2017,4,25,1,17,2,115,0,1607.1,421.08500000000004,745.774,1200.2341428571424,1439.1632666666667,870.1373418999863,1561.4522912408759,-0.7631180839531782,False,Normal
2017-04-26,434.646,2017,4,26,2,17,2,116,0,108.42,2514.538,1346.97,903.106714285714,1408.7524666666666,681.1230403445473,1559.809716472303,-0.6217780028570667,False,Normal
2017-04-28,486.672,2017,4,28,4,17,2,118,0,434.646,1414.132,682.246,770.6124285714284,1402.2333333333333,654.8485136431018,1558.247652838428,-0.5992373130925897,False,Normal
2017-04-30,142.208,2017,4,30,6,17,2,120,1,486.672,271.616,92.69999999999999,752.1255714285711,1403.8836000000001,672.8622689470554,1556.1894556686048,-0.7484791567674989,False,Normal
2017-05-01,517.866,2017,5,1,0,18,2,121,0,142.208,1765.4650000000001,125.30000000000001,573.8971428571425,1416.9691333333333,503.6739914347064,1554.6824550072567,-0.5857222576104634,False,Normal
2017-05-02,767.316,2017,5,2,1,18,2,122,0,517.866,720.368,2659.339,580.6039999999997,1353.9017,506.255404360249,1553.5413442028987,-0.47764600608720953,False,Normal
2017-05-03,1099.013,2017,5,3,2,18,2,123,0,767.316,1607.1,11.34,508.0201428571426,1390.1574666666668,345.43261419670296,1552.883560781476,-0.3339355695207284,False,Normal
2017-05-05,2701.28,2017,5,5,4,18,2,125,0,1099.013,108.42,640.762,878.428714285714,1458.8414,856.9551820226849,1554.5430932080924,0.3602597052814742,False,Normal
2017-05-06,236.96,2017,5,6,5,18,2,126,1,2701.28,434.646,2161.48,850.187857142857,1394.6907333333334,877.0394608944937,1552.641818903319,-0.7074270782574513,False,Normal
2017-05-07,4835.976,2017,5,7,6,18,2,127,1,236.96,486.672,1454.9,1471.5169999999998,1507.3932666666665,1715.9644183761402,1557.372847982709,1.2851341964487777,False,Normal
2017-05-08,1340.2440000000001,2017,5,8,0,19,2,128,0,4835.976,142.208,441.198,1642.6649999999995,1537.3614666666667,1618.2465834207612,1557.0604323741009,-0.2294202669302049,False,Normal
2017-05-09,1283.512,2017,5,9,1,19,2,129,0,1340.2440000000001,517.866,970.194,1752.0429999999997,1547.8054,1554.1560028590977,1556.6674030172412,-0.25399986966188365,False,Normal
2017-05-10,763.0200000000001,2017,5,10,2,19,2,130,0,1283.512,767.316,1046.3339999999998,1751.4292857142857,1538.3616,1554.610448570168,1555.5287410329986,-0.47950728320304,False,Normal
2017-05-11,5.98,2017,5,11,3,19,2,131,0,763.0200000000001,1099.013,1294.75,1595.281714285714,1495.4026,1680.8308278703137,1553.3087571633237,-0.8075010513055219,False,Normal
2017-05-12,918.878,2017,5,12,4,19,2,132,0,5.98,2701.28,1900.3020000000001,1340.652857142857,1462.6884666666667,1619.2381142573731,1552.4011309012876,-0.41198053070790547,False,Normal
2017-05-14,455.93,2017,5,14,6,19,2,134,1,918.878,236.96,2906.404,1371.9342857142854,1381.006,1596.315515001719,1550.8347435714284,-0.6125565358800334,False,Normal
2017-05-15,648.9119999999999,2017,5,15,0,20,2,135,0,455.93,4835.976,1115.197,773.7822857142855,1365.4631666666667,466.90735380287106,1549.5481205420826,-0.5289455069305022,False,Normal
2017-05-16,880.4599999999999,2017,5,16,1,20,2,136,0,648.9119999999999,1340.2440000000001,950.594,708.0988571428569,1363.1253666666667,401.7287504570346,1548.5950035612534,-0.4286254432395566,False,Normal
2017-05-17,346.922,2017,5,17,2,20,2,137,0,880.4599999999999,1283.512,1542.53,574.3002857142855,1323.2717666666665,327.19768917561856,1546.8856536273113,-0.6597851429197081,False,Normal
2017-05-18,122.22,2017,5,18,3,20,2,138,0,346.922,763.0200000000001,6.12,482.75742857142825,1327.1417666666666,354.1305686997077,1544.8619808238639,-0.7571391211509296,False,Normal
2017-05-19,1582.008,2017,5,19,4,20,2,139,0,122.22,5.98,1466.572,707.9042857142855,1330.9896333333334,479.3481875677974,1544.914670212766,-0.12467403773289909,False,Normal
2017-05-20,2471.913,2017,5,20,5,20,2,140,1,1582.008,918.878,2201.8559999999998,929.7664285714283,1339.9915333333333,826.7713582032508,1546.2276990084986,0.26088457766818823,False,Normal
2017-05-21,2718.2140000000004,2017,5,21,6,20,2,141,1,2471.913,455.93,9335.086000000001,1252.949857142857,1119.4291333333335,1028.2830615202415,1547.8853882602543,0.36759649920127696,False,Normal
2017-05-22,1799.2,2017,5,22,0,21,2,142,0,2718.2140000000004,648.9119999999999,421.08500000000004,1417.276714285714,1165.3663000000001,1007.3645981402185,1548.24035240113,-0.030573828388988266,False,Normal
2017-05-23,10560.978000000001,2017,5,23,1,21,2,143,0,1799.2,880.4599999999999,2514.538,2800.2078571428574,1433.5809666666669,3559.501645782377,1560.9522531734838,3.7655381095501266,True,High Sales
2017-05-24,277.756,2017,5,24,2,21,2,144,0,10560.978000000001,346.922,1414.132,2790.327,1395.7017666666668,3567.533701157002,1559.1449345070423,-0.6897518777878476,False,Normal
2017-05-25,1311.97,2017,5,25,3,21,2,145,0,277.756,122.22,271.616,2960.291285714286,1430.3802333333333,3445.487621523193,1558.7972904360056,-0.2416702085440293,False,Normal
2017-05-26,1975.356,2017,5,26,4,21,2,146,0,1311.97,1582.008,1765.4650000000001,3016.483857142857,1437.3765999999998,3422.392904732904,1559.3823448033706,0.045747198523540505,False,Normal
2017-05-27,5305.078,2017,5,27,5,21,2,147,1,1975.356,2471.913,720.368,3421.221714285715,1590.2002666666667,3513.570258474878,1564.6357748948108,1.4883764724241697,False,Normal
2017-05-28,2137.324,2017,5,28,6,21,2,148,1,5305.078,2718.2140000000004,1607.1,3338.2374285714286,1607.8744,3539.7039546669625,1565.4378592436974,0.1159211584622793,False,Normal
2017-05-29,1063.185,2017,5,29,0,22,2,149,0,2137.324,1799.2,108.42,3233.0924285714286,1639.6999,3603.39801597371,1564.7354076923077,-0.34945834338152265,False,Normal
2017-05-30,8090.578,2017,5,30,1,22,2,150,0,1063.185,10560.978000000001,434.646,2880.1781428571426,1894.8976333333335,2796.7923068638447,1573.8497129888267,2.6952171163128193,False,Normal
2017-05-31,438.85900000000004,2017,5,31,2,22,2,151,0,8090.578,277.756,486.672,2903.192857142857,1893.3038666666666,2772.3640229513126,1572.2667412831242,-0.6199526861696846,False,Normal
2017-06-02,157.844,2017,6,2,4,22,2,153,0,438.85900000000004,1311.97,142.208,2738.3177142857144,1893.8250666666668,2913.4938113235935,1570.2967931754874,-0.7417047319576467,False,Normal
2017-06-04,2316.5229999999997,2017,6,4,6,22,2,155,1,157.844,1975.356,517.866,2787.055857142857,1953.7803,2901.4321029816383,1571.334659944367,0.19356058999852113,False,Normal
2017-06-05,659.82,2017,6,5,0,23,2,156,0,2316.5229999999997,5305.078,767.316,2123.4475714285713,1950.1971,2757.1698856856083,1570.0686673611112,-0.5242195267676812,False,Normal
2017-06-06,5477.352,2017,6,6,1,23,2,157,0,659.82,2137.324,1099.013,2600.5944285714286,2096.1417333333334,3034.982514198436,1575.4879230235783,1.5630155911049353,False,Normal
2017-06-07,51.562,2017,6,7,2,23,2,158,0,5477.352,1063.185,2701.28,2456.0768571428566,2007.8178000000003,3142.5693956970067,1573.3772222991688,-0.7877522772147905,False,Normal
2017-06-09,1688.4720000000002,2017,6,9,4,23,2,160,0,51.562,8090.578,236.96,1541.4902857142854,2056.2015333333334,1925.3046664539986,1573.5364128630704,-0.0785476394880736,False,Normal
2017-06-10,1412.3960000000002,2017,6,10,5,23,2,161,1,1688.4720000000002,438.85900000000004,4835.976,1680.5669999999996,1942.0822,1866.648583566719,1573.313843232044,-0.19815982315427458,False,Normal
2017-06-11,1623.416,2017,6,11,6,23,2,162,1,1412.3960000000002,157.844,1340.2440000000001,1889.9344285714283,1951.5212666666669,1745.661262876027,1573.3829496551725,-0.10673368326076084,False,Normal
2017-06-12,2962.563,2017,6,12,0,24,2,163,0,1623.416,2316.5229999999997,1283.512,1982.225857142857,2007.4896333333334,1788.5249861591112,1575.296420798898,0.4734627007785691,False,Normal
2017-06-13,430.43800000000005,2017,6,13,1,24,2,164,0,2962.563,659.82,763.0200000000001,1949.4569999999997,1996.4035666666668,1818.639668968441,1573.7216499312242,-0.6236011532535783,False,Normal
2017-06-14,3457.099,2017,6,14,2,24,2,165,0,430.43800000000005,5477.352,5.98,1660.8494285714285,2111.440866666667,1230.757384053382,1576.3087067307692,0.6877244651534093,False,Normal
2017-06-15,173.488,2017,6,15,3,24,2,166,0,3457.099,51.562,918.878,1678.2674285714286,2086.5945333333334,1204.7749938465374,1574.3843984910839,-0.7349268410824021,False,Normal
2017-06-16,147.27499999999998,2017,6,16,4,24,2,167,0,173.488,1688.4720000000002,455.93,1458.0964285714285,2076.3060333333333,1336.2511935239781,1572.429454109589,-0.7462838375994558,False,Normal
2017-06-17,3000.92,2017,6,17,5,24,2,168,1,147.27499999999998,1412.3960000000002,648.9119999999999,1685.0284285714283,2154.7063,1456.6589985409275,1574.3836135430915,0.4900811845616016,False,Normal
2017-06-18,541.938,2017,6,18,6,24,2,169,1,3000.92,1623.416,880.4599999999999,1530.5315714285714,2143.422233333333,1520.2470913555217,1572.9731687158471,-0.5752928668441063,False,Normal
2017-06-19,17.12,2017,6,19,0,25,2,170,0,541.938,2962.563,346.922,1109.7539999999997,2132.4288333333334,1464.4243199090108,1570.8505859481581,-0.8026745552463155,False,Normal
2017-06-20,1229.548,2017,6,20,1,25,2,171,0,17.12,430.43800000000005,122.22,1223.9125714285713,2169.3397666666665,1433.4623963799172,1570.3855960490464,-0.27738021376771993,False,Normal
2017-06-21,577.108,2017,6,21,2,25,2,172,0,1229.548,3457.099,1582.008,812.4852857142854,2135.8431,1046.8376426063107,1569.0341979591838,-0.560055176861854,False,Normal
2017-06-23,2475.094,2017,6,23,4,25,2,174,0,577.108,173.488,2471.913,1141.2861428571425,2135.9491333333335,1167.2185228088663,1570.2652574728259,0.2622627719199239,False,Normal
2017-06-24,5310.952,2017,6,24,5,25,2,175,1,2475.094,147.27499999999998,2718.2140000000004,1878.9542857142856,2222.3737333333333,1860.2584795812325,1575.34081614654,1.490921430938692,False,Normal
2017-06-25,893.266,2017,6,25,6,25,2,176,1,5310.952,3000.92,1799.2,1577.860857142857,2192.1759333333334,1818.494946770666,1574.4165955284552,-0.42307713906233957,False,Normal
2017-06-26,1919.6000000000001,2017,6,26,0,26,2,177,0,893.266,541.938,10560.978000000001,1774.669714285714,1904.13,1761.3468625194787,1574.8836907983764,0.02159045576976008,False,Normal
2017-06-27,778.7059999999999,2017,6,27,1,26,2,178,0,1919.6000000000001,17.12,277.756,1883.4677142857142,1920.8283333333334,1655.0005190836682,1573.8077750000002,-0.47271119548448415,False,Normal
2017-06-28,877.156,2017,6,28,2,26,2,179,0,778.7059999999999,1229.548,1311.97,1833.1259999999997,1906.3345333333336,1683.3237243224014,1572.8676241565454,-0.4300569282467036,False,Normal
2017-06-29,191.88,2017,6,29,3,26,2,180,0,877.156,577.108,1975.356,1778.0934285714284,1846.8853333333334,1736.681687105496,1571.0064548517519,-0.7269583567447966,False,Normal
2017-06-30,1352.9499999999998,2017,6,30,4,26,2,181,0,191.88,2475.094,5305.078,1617.7871428571423,1715.1477333333335,1713.2537317229016,1570.712973755047,-0.2239152885703956,False,Normal
2017-07-01,1724.376,2017,7,1,5,26,3,182,1,1352.9499999999998,5310.952,2137.324,1105.4191428571426,1701.3828,598.0075035814997,1570.9195100806453,-0.06299193800604962,False,Normal
2017-07-02,772.786,2017,7,2,6,26,3,183,1,1724.376,893.266,1063.185,1088.207714285714,1691.7028333333333,606.8003604738594,1569.8481899328858,-0.4752760838750139,False,Normal
2017-07-03,847.6999999999999,2017,7,3,0,27,3,184,0,772.786,1919.6000000000001,8090.578,935.0791428571425,1450.2735666666665,485.06569606577636,1568.8801628686329,-0.4428189810222858,False,Normal
2017-07-04,1651.301,2017,7,4,1,27,3,185,0,847.6999999999999,778.7059999999999,438.85900000000004,1059.7355714285711,1490.6883,546.4245891172174,1568.9904986613121,-0.09465227907665207,False,Normal
2017-07-07,3882.2309999999998,2017,7,7,4,27,3,188,0,1651.301,877.156,157.844,1489.0319999999997,1614.8345333333334,1185.6472331505845,1572.0830661764705,0.8719163792146798,False,Normal
2017-07-08,2616.512,2017,7,8,5,27,3,189,1,3882.2309999999998,191.88,2316.5229999999997,1835.4079999999997,1624.8341666666668,1094.176225487302,1573.477497329773,0.3235332763814013,False,Normal
2017-07-09,573.286,2017,7,9,6,27,3,190,1,2616.512,1352.9499999999998,659.82,1724.0274285714281,1621.9497000000001,1187.200942961184,1572.1439086666667,-0.5617110896031724,False,Normal
2017-07-10,895.895,2017,7,10,0,28,3,191,0,573.286,1724.376,5477.352,1605.6729999999995,1469.2344666666665,1227.7639075584948,1571.2434440745672,-0.42193810332269377,False,Normal
2017-07-12,95.76,2017,7,12,2,28,3,193,0,895.895,772.786,51.562,1508.9549999999997,1470.7077333333332,1326.9690519093895,1569.2813650265957,-0.7686031324369801,False,Normal
2017-07-14,2149.96,2017,7,14,4,28,3,195,0,95.76,847.6999999999999,1688.4720000000002,1694.9921428571427,1486.0906666666667,1309.9899295856367,1570.0525185922975,0.1213958087499034,False,Normal
2017-07-15,380.2,2017,7,15,5,28,3,196,1,2149.96,1651.301,1412.3960000000002,1513.4062857142856,1451.6841333333334,1401.9270779923643,1568.4744648541114,-0.6453671774028076,False,Normal
2017-07-16,910.17,2017,7,16,6,28,3,197,1,380.2,3882.2309999999998,1623.416,1088.8261428571425,1427.9092666666666,938.3569503375448,1567.602538410596,-0.4157533428877591,False,Normal
2017-07-17,2184.88,2017,7,17,0,29,3,198,0,910.17,2616.512,2962.563,1027.1644285714283,1401.9865,829.0534168620179,1568.419042989418,0.13652518418863674,False,Normal
2017-07-18,2891.858,2017,7,18,1,29,3,199,0,2184.88,573.286,430.43800000000005,1358.3889999999997,1484.0338333333334,1050.9587589785037,1570.1673110964332,0.4428291815805268,False,Normal
2017-07-19,1536.454,2017,7,19,2,29,3,200,0,2891.858,895.895,3457.099,1449.8974285714282,1420.0123333333331,1031.687596055894,1570.1228344327178,-0.14441068059475645,False,Normal
2017-07-20,89.95,2017,7,20,3,29,3,201,0,1536.454,95.76,173.488,1449.0674285714283,1417.2277333333334,1032.9601303901277,1568.1726725955205,-0.7711203624283616,False,Normal
2017-07-21,991.095,2017,7,21,4,29,3,202,0,89.95,2149.96,147.27499999999998,1283.5152857142855,1445.3550666666667,994.0385262880278,1567.4133598684211,-0.3806919251506602,False,Normal
2017-07-22,1368.048,2017,7,22,5,29,3,203,1,991.095,380.2,3000.92,1424.6364285714283,1390.926,911.083291666166,1567.1513817345597,-0.21737395665819634,False,Normal
2017-07-23,654.587,2017,7,23,6,29,3,204,1,1368.048,910.17,541.938,1388.124571428571,1394.6809666666666,939.8054047205318,1565.9537906824148,-0.526486766792621,False,Normal
2017-07-24,326.964,2017,7,24,0,30,3,205,0,654.587,2184.88,17.12,1122.7079999999999,1405.0090999999998,939.6387642001766,1564.3299508519003,-0.6684321095579167,False,Normal
2017-07-25,4979.308,2017,7,25,1,30,3,206,0,326.964,2891.858,1229.548,1420.9151428571427,1530.0011000000002,1654.2120672326487,1568.7998174083768,1.3472339570554366,False,Normal
2017-07-28,2033.374,2017,7,28,4,30,3,209,0,4979.308,1536.454,577.108,1491.9037142857142,1578.5433,1670.5780618066135,1569.4071039215687,0.07088397126708088,False,Normal
2017-07-29,819.154,2017,7,29,5,30,3,210,1,2033.374,89.95,2475.094,1596.0757142857142,1523.3453,1589.3469143813575,1568.4276612271542,-0.45518676885945875,False,Normal
2017-07-30,1770.7759999999998,2017,7,30,6,30,3,211,1,819.154,991.095,5310.952,1707.458714285714,1405.3394333333333,1567.0469574898543,1568.6914791395045,-0.04288875872892409,False,Normal
2017-07-31,2174.1580000000004,2017,7,31,0,31,3,212,0,1770.7759999999998,1368.048,893.266,1822.6172857142853,1448.0358333333331,1567.5668574880233,1569.4798470052083,0.13187979004619416,False,Normal
2017-08-01,1124.648,2017,8,1,1,31,3,213,0,2174.1580000000004,654.587,1919.6000000000001,1889.7688571428569,1421.5374333333334,1518.4913651827092,1568.9013920676202,-0.32282899622829053,False,Normal
2017-08-02,482.584,2017,8,2,2,31,3,214,0,1124.648,326.964,778.7059999999999,1912.0002857142856,1411.6667,1492.7182533081084,1567.4905902597402,-0.6010084725082122,False,Normal
2017-08-03,248.82,2017,8,3,3,31,3,215,0,482.584,4979.308,877.156,1236.2162857142855,1390.7221666666667,767.0561310007719,1565.7802522697796,-0.7022886363129103,False,Normal
2017-08-04,497.90999999999997,2017,8,4,4,31,3,216,0,248.82,2033.374,191.88,1016.8642857142855,1400.9231666666667,719.1521975431943,1564.3970006476684,-0.5943683577323238,False,Normal
2017-08-05,197.05,2017,8,5,5,31,3,217,1,497.90999999999997,819.154,1352.9499999999998,927.9922857142855,1362.393166666667,783.2408929870843,1562.6281170763261,-0.7247184119848239,False,Normal
2017-08-06,320.38800000000003,2017,8,6,6,31,3,218,1,197.05,1770.7759999999998,1724.376,720.7939999999998,1315.5935666666667,711.7090288425223,1561.0231556847546,-0.6712812153106403,False,Normal
2017-08-07,179.97,2017,8,7,0,32,3,219,0,320.38800000000003,2174.1580000000004,772.786,435.90999999999974,1295.8330333333333,329.4667101807072,1559.2411516129034,-0.7321184615980416,False,Normal
2017-08-08,1115.204,2017,8,8,1,32,3,220,0,179.97,1124.648,847.6999999999999,434.5608571428569,1304.7498333333335,326.1792562356487,1558.6689387886597,-0.32692068642426414,False,Normal
2017-08-09,661.3539999999999,2017,8,9,2,32,3,221,0,1115.204,482.584,1651.301,460.0994285714283,1271.7516,337.37240061330436,1557.5140933075934,-0.5235549087286488,False,Normal
2017-08-11,151.82,2017,8,11,4,32,3,223,0,661.3539999999999,248.82,3882.2309999999998,446.24228571428546,1147.4045666666668,349.27875363841264,1555.7072885604114,-0.7443146791982805,False,Normal
2017-08-12,3951.9605,2017,8,12,5,32,3,224,1,151.82,497.90999999999997,2616.512,939.6780714285712,1191.9195166666666,1373.2572233786611,1558.783351732991,0.9021272550639111,False,Normal
2017-08-13,731.524,2017,8,13,6,32,3,225,1,3951.9605,197.05,573.286,1016.0314999999998,1197.1941166666666,1339.5294666390823,1557.7227628205126,-0.49315318265373714,False,Normal
2017-08-14,923.688,2017,8,14,0,33,3,226,0,731.524,320.38800000000003,895.895,1102.2172142857141,1198.12055,1306.308204664181,1556.9109385403328,-0.4098965588906,False,Normal
2017-08-15,1680.2659999999998,2017,8,15,1,33,3,227,0,923.688,179.97,95.76,1316.5452142857139,1250.9374166666666,1251.7116139349444,1557.0686815856777,-0.08210295606454127,False,Normal
2017-08-16,204.54000000000002,2017,8,16,2,33,3,228,0,1680.2659999999998,1115.204,2149.96,1186.450357142857,1186.0900833333333,1321.503966181535,1555.3413141762453,-0.7214733082609948,False,Normal
2017-08-17,15.712,2017,8,17,3,33,3,229,0,204.54000000000002,661.3539999999999,380.2,1094.2157857142854,1173.940483333333,1385.2549704678759,1553.37750127551,-0.8032845827554144,False,Normal
2017-08-18,496.114,2017,8,18,4,33,3,230,0,15.712,151.82,910.17,1143.4006428571427,1160.1386166666666,1351.9288613664282,1552.030668789809,-0.5951464894129642,False,Normal
2017-08-19,448.792,2017,8,19,5,33,3,231,1,496.114,3951.9605,2184.88,642.9479999999996,1102.2690166666666,548.8734885429421,1550.6270572519086,-0.6156491327265878,False,Normal
2017-08-20,14.78,2017,8,20,6,33,3,232,1,448.792,731.524,2891.858,540.5559999999997,1006.3664166666666,594.5492852225391,1548.675536213469,-0.8036883793736532,False,Normal
2017-08-21,4225.1179999999995,2017,8,21,0,34,3,233,0,14.78,923.688,1536.454,1012.1888571428568,1095.9885499999998,1527.1475182080837,1552.0720368020304,1.0204749747490711,False,Normal
2017-08-22,405.35,2017,8,22,1,34,3,234,0,4225.1179999999995,1680.2659999999998,89.95,830.0579999999998,1106.5018833333336,1510.121520500905,1550.618650190114,-0.6344707343247967,False,Normal
2017-08-23,4187.348,2017,8,23,2,34,3,235,0,405.35,204.54000000000002,991.095,1399.0305714285712,1213.04365,1927.7282357993965,1553.956282278481,1.0041108135142214,False,Normal
2017-08-26,4874.298,2017,8,26,5,34,3,238,1,4187.348,15.712,1368.048,2093.1142857142854,1329.91865,2201.8350271066806,1558.1539329962072,1.3017375161957176,False,Normal
2017-08-27,767.9110000000001,2017,8,27,6,34,3,239,1,4874.298,496.114,654.587,2131.942428571428,1333.6961166666665,2171.16195398975,1557.1561515151516,-0.4773882174736343,False,Normal
2017-08-28,322.0248,2017,8,28,0,35,3,240,0,767.9110000000001,448.792,326.964,2113.8328285714283,1333.5314766666668,2188.0042708841565,1555.5986088272384,-0.6705720583313127,False,Normal
2017-08-29,632.188,2017,8,29,1,35,3,241,0,322.0248,14.78,4979.308,2202.033971428571,1188.6274766666668,2099.9590736541136,1554.4356231738036,-0.5361913166337489,False,Normal
2017-08-30,1656.8700000000001,2017,8,30,2,35,3,242,0,632.188,4225.1179999999995,2033.374,1835.1414,1176.0773433333334,1902.6749732254214,1554.564471446541,-0.09223946430522284,False,Normal
2017-08-31,23.968,2017,8,31,3,35,3,243,0,1656.8700000000001,405.35,819.154,1780.6582571428569,1149.5711433333333,1955.1768491961113,1552.641611557789,-0.799707603270243,False,Normal
2017-09-01,5766.152,2017,9,1,4,35,3,244,0,23.968,4187.348,1770.7759999999998,2006.2016857142855,1282.7503433333334,2333.531481773636,1557.9283247176916,1.6881405517780792,False,Normal
2017-09-02,6792.193,2017,9,2,5,35,3,245,1,5766.152,4874.298,2174.1580000000004,2280.1866857142854,1436.6848433333332,2793.6379206271517,1564.4875536340853,2.1326812019651746,False,Normal
2017-09-03,2365.596,2017,9,3,6,35,3,246,1,6792.193,767.9110000000001,1124.648,2508.4274,1478.0497766666667,2713.6118988400112,1565.4901924906133,0.21482186837495196,False,Normal
