Product Name,Total_Sales,Order_Count,Avg_Order_Value,Sales_Std,Active_Days,Cluster,Segment
"Dixon Ticonderoga Core-Lock Colored Pencils, 48-Color Set",431.28999999999996,2,215.64499999999998,56.858456275210294,2,0,Low Demand
"Dixon Ticonderoga Erasable Colored Pencil Set, 12-Color",75.348,2,37.674,5.919897972093776,2,0,Low Demand
"Dixon Ticonderoga Maple Cedar Pencil, #2",23.332,3,7.777333333333334,2.4814514569770125,3,0,Low Demand
Dixon Ticonderoga Pencils,28.608,2,14.304,13.485940530789835,2,0,Low Demand
Document Clip Frames,45.036,2,22.518,3.538362333057486,2,0,Low Demand
"Dot Matrix Printer Tape Reel Labels, White, 5000/Box",3322.878,8,415.35975,219.56074679475708,8,2,Medium Demand
"Dual Level, Single-Width Filing Carts",5489.124,8,686.1405,431.13133710108735,8,2,Medium Demand
Durable Pressboard Binders,37.239999999999995,2,18.619999999999997,0.537401153701776,2,0,Low Demand
Easy-staple paper,2414.156,44,54.86718181818182,43.09229272979519,42,2,Medium Demand
"Eaton Premium Continuous-Feed Paper, 25% Cotton, Letter Size, White, 1000 Shts/Box",1098.504,10,109.8504,67.88841962318267,10,2,Medium Demand
"Eberhard Faber 3 1/2"" Golf Pencils",139.872,7,19.981714285714286,10.586683171391718,7,2,Medium Demand
EcoTones Memo Sheets,52.8,3,17.599999999999998,10.491901638883203,3,0,Low Demand
Economy #2 Pencils,34.58,4,8.645,1.3299999999999998,4,0,Low Demand
Economy Binders,26.624000000000002,3,8.874666666666668,6.989955460039308,2,0,Low Demand
Economy Rollaway Files,3138.8,7,448.40000000000003,324.76664196517066,7,2,Medium Demand
"Eldon ""L"" Workstation Diamond Chairmat",1002.936,4,250.734,100.41632087796619,4,0,Low Demand
Eldon 100 Class Desk Accessories,36.396,4,9.099,3.5022067329042694,4,0,Low Demand
Eldon 200 Class Desk Accessories,120.576,6,20.096,6.153118233871342,6,0,Low Demand
"Eldon 200 Class Desk Accessories, Black",75.36,2,37.68,26.64378351510911,2,0,Low Demand
"Eldon 200 Class Desk Accessories, Burgundy",135.648,5,27.1296,9.507513491970442,5,0,Low Demand
"Eldon 200 Class Desk Accessories, Smoke",138.16,4,34.54,27.849988629560812,4,0,Low Demand
"Eldon 300 Class Desk Accessories, Black",29.7,2,14.85,14.00071426749364,2,0,Low Demand
"Eldon 400 Class Desk Accessories, Black Carbon",145.25,5,29.05,6.011447413061184,5,0,Low Demand
Eldon 500 Class Desk Accessories,137.598,5,27.519600000000004,25.751847793896268,5,0,Low Demand
Eldon Advantage Chair Mats for Low to Medium Pile Carpets,563.03,5,112.606,49.380997661043665,5,0,Low Demand
Eldon Advantage Foldable Chair Mats for Low Pile Carpets,379.4,3,126.46666666666665,31.29238459007771,3,0,Low Demand
Eldon Antistatic Chair Mats for Low to Medium Pile Carpets,1431.944,4,357.986,195.28385827814856,4,0,Low Demand
"Eldon Base for stackable storage shelf, platinum",872.256,7,124.60799999999999,48.636044411526726,7,2,Medium Demand
Eldon Cleatmat Chair Mats for Medium Pile Carpets,344.1,4,86.025,65.59026223457259,4,0,Low Demand
Eldon Cleatmat Plus Chair Mats for High Pile Carpets,1304.1280000000002,5,260.8256,97.13165373244708,5,0,Low Demand
Eldon ClusterMat Chair Mat with Cordless Antistatic Protection,1200.936,5,240.1872,39.44798797403994,5,0,Low Demand
"Eldon Delta Triangular Chair Mat, 52"" x 58"", Clear",546.192,6,91.032,48.21737029743534,6,0,Low Demand
Eldon Econocleat Chair Mats for Low Pile Carpets,124.41,1,124.41,0.0,1,0,Low Demand
Eldon Executive Woodline II Cherry Finish Desk Accessories,98.13600000000001,2,49.068000000000005,23.130877026174346,2,0,Low Demand
"Eldon Executive Woodline II Desk Accessories, Mahogany",361.87199999999996,5,72.3744,74.68304533694378,5,0,Low Demand
"Eldon Expressions Desk Accessory, Wood Pencil Holder, Oak",108.08,4,27.02,9.455030407143067,3,0,Low Demand
"Eldon Expressions Desk Accessory, Wood Photo Frame, Mahogany",167.552,5,33.5104,13.835151058083897,5,0,Low Demand
Eldon Expressions Mahogany Wood Desk Collection,93.6,2,46.8,30.886424202228397,2,0,Low Demand
"Eldon Expressions Punched Metal & Wood Desk Accessories, Black & Cherry",155.708,5,31.1416,19.204963025218248,5,0,Low Demand
"Eldon Expressions Punched Metal & Wood Desk Accessories, Pewter & Cherry",121.296,3,40.432,20.299826206152606,3,0,Low Demand
"Eldon Expressions Wood Desk Accessories, Oak",175.644,11,15.967636363636364,4.369467685490471,11,2,Medium Demand
"Eldon Expressions Wood and Plastic Desk Accessories, Cherry Wood",160.54000000000002,5,32.108000000000004,12.679799682960294,5,0,Low Demand
"Eldon Expressions Wood and Plastic Desk Accessories, Oak",149.70000000000002,5,29.940000000000005,14.11385135248349,5,0,Low Demand
Eldon File Chest Portable File,79.4,1,79.4,0.0,1,0,Low Demand
Eldon Fold 'N Roll Cart System,301.96799999999996,5,60.39359999999999,55.59049923143342,5,0,Low Demand
Eldon Gobal File Keepers,348.22,6,58.03666666666667,50.28364546317885,6,0,Low Demand
Eldon Image Series Black Desk Accessories,48.852,5,9.770399999999999,4.030923070464134,5,0,Low Demand
"Eldon Image Series Desk Accessories, Burgundy",111.18799999999999,8,13.898499999999999,7.259769043945446,8,2,Medium Demand
"Eldon Image Series Desk Accessories, Ebony",180.31,5,36.062,29.56787056925135,5,0,Low Demand
"Eldon Imàge Series Desk Accessories, Clear",53.46,3,17.82,6.324227699885577,3,0,Low Demand
Eldon Mobile Mega Data Cart  Mega Stackable  Add-On Trays,709.5,6,118.25,61.671654753217055,6,0,Low Demand
Eldon Pizzaz Desk Accessories,37.464,4,9.366,3.6778102180509538,4,0,Low Demand
Eldon Portable Mobile Manager,899.304,9,99.92266666666666,52.06900206456813,9,2,Medium Demand
Eldon ProFile File 'N Store Portable File Tub Letter/Legal Size Black,614.0579999999999,7,87.72257142857141,81.46026086147187,7,2,Medium Demand
Eldon Radial Chair Mat for Low to Medium Pile Carpets,775.6120000000001,6,129.2686666666667,70.3314754421281,6,0,Low Demand
"Eldon Regeneration Recycled Desk Accessories, Black",39.688,3,13.229333333333335,3.11168464554706,3,0,Low Demand
"Eldon Regeneration Recycled Desk Accessories, Smoke",33.756,5,6.7512,3.82483505526709,5,0,Low Demand
Eldon Shelf Savers Cubes and Bins,300.14,8,37.5175,23.20934343257966,8,2,Medium Demand
Eldon Simplefile Box Office,345.832,8,43.229,23.185074583200535,8,2,Medium Demand
"Eldon Spacemaker Box, Quick-Snap Lid, Clear",50.768,6,8.461333333333334,5.185791460005566,6,0,Low Demand
"Eldon Stackable Tray, Side-Load, Legal, Smoke",155.38,5,31.076,18.953107396941537,5,0,Low Demand
Eldon Wave Desk Accessories,266.73,14,19.052142857142858,20.94918376914496,14,2,Medium Demand
Electrix 20W Halogen Replacement Bulb for Zoom-In Desk Lamp,155.44,4,38.86,20.351537206478206,4,0,Low Demand
"Electrix Architect's Clamp-On Swing Arm Lamp, Black",2863.8,4,572.76,452.80653815951024,4,0,Low Demand
Electrix Fluorescent Magnifier Lamps & Weighted Base,463.79600000000005,2,231.89800000000002,118.62140518473048,2,0,Low Demand
Electrix Halogen Magnifier Lamp,2292.74,5,458.54799999999994,345.83216785024496,5,0,Low Demand
"Electrix Incandescent Magnifying Lamp, Black",117.28,2,58.64,41.46474164877914,2,0,Low Demand
"Elite 5"" Scissors",179.14,7,25.59142857142857,11.806984413997546,7,2,Medium Demand
Embossed Ink Jet Note Cards,284.382,4,71.0955,29.571581149249806,4,0,Low Demand
Enermax Acrylux Wireless Keyboard,2450.16,6,408.35999999999996,263.29086212779964,5,0,Low Demand
Enermax Aurora Lite Keyboard,1641.1499999999999,5,328.22999999999996,169.4251626825248,5,0,Low Demand
Enermax Briskie RF Wireless Keyboard and Mouse Combo,407.092,4,101.773,49.90566109504345,4,0,Low Demand
Epson Perfection V600 Photo Scanner,206.991,1,206.991,0.0,1,0,Low Demand
Epson TM-T88V Direct Thermal Printer - Monochrome - Desktop,1212.705,2,606.3525,65.96245608298702,2,0,Low Demand
"Epson WorkForce WF-2530 All-in-One Printer, Copier Scanner",279.96,2,139.98,98.98080723049291,2,0,Low Demand
Eureka Disposable Bags for Sanitaire Vibra Groomer I Upright Vac,1.624,1,1.624,0.0,1,0,Low Demand
"Eureka Hand Vacuum, Bagless",197.72,1,197.72,0.0,1,0,Low Demand
"Eureka Recycled Copy Paper 8 1/2"" x 11"", Ream",99.792,5,19.9584,11.057849917592481,5,0,Low Demand
Eureka Sanitaire  Commercial Upright,1524.5320000000002,3,508.17733333333337,388.3887964261242,3,0,Low Demand
"Eureka Sanitaire  Multi-Pro Heavy-Duty Upright, Disposable Bags",83.904,5,16.7808,6.253834919471412,5,0,Low Demand
Eureka The Boss Cordless Rechargeable Stick Vac,948.228,6,158.03799999999998,64.08086634870038,6,0,Low Demand
"Eureka The Boss Lite 10-Amp Upright Vacuum, Blue",1042.08,4,260.52,120.24,4,0,Low Demand
"Eureka The Boss Plus 12-Amp Hard Box Upright Vacuum, Red",1674.4,6,279.06666666666666,165.1570195500835,6,0,Low Demand
Euro Pro Shark Stick Mini Vacuum,170.744,3,56.91466666666667,14.082727766073353,3,0,Low Demand
Euro-Pro Shark Turbo Vacuum,693.952,6,115.65866666666666,56.33478252968291,6,0,Low Demand
"Executive Impressions 10"" Spectator Wall Clock",258.72,5,51.74400000000001,17.834923044409248,5,0,Low Demand
"Executive Impressions 12"" Wall Clock",176.7,6,29.45,10.403814300534204,6,0,Low Demand
"Executive Impressions 13"" Chairman Wall Clock",253.8,3,84.60000000000001,14.653149832032701,3,0,Low Demand
"Executive Impressions 13"" Clairmont Wall Clock",315.372,8,39.4215,24.04024698589549,8,2,Medium Demand
"Executive Impressions 13-1/2"" Indoor/Outdoor Wall Clock",56.099999999999994,2,28.049999999999997,13.22289680818844,2,0,Low Demand
"Executive Impressions 14""",377.90999999999997,4,94.47749999999999,49.29181904738351,4,0,Low Demand
"Executive Impressions 14"" Contract Wall Clock",346.788,7,49.54114285714286,21.845590610987315,7,2,Medium Demand
"Executive Impressions 14"" Contract Wall Clock with Quartz Movement",97.812,2,48.906,6.287593498310778,2,0,Low Demand
"Executive Impressions 14"" Two-Color Numerals Wall Clock",308.99199999999996,6,51.49866666666666,24.998883900419763,6,0,Low Demand
"Executive Impressions 16-1/2"" Circular Wall Clock",58.784,2,29.392,3.778778638660911,2,0,Low Demand
"Executive Impressions 8-1/2"" Career Panel/Partition Cubicle Clock",66.56,2,33.28,11.766256838944152,2,0,Low Demand
Executive Impressions Supervisor Wall Clock,867.2599999999999,4,216.81499999999997,222.06835486699433,4,0,Low Demand
Faber Castell Col-Erase Pencils,37.164,5,7.4328,4.720813192660772,5,0,Low Demand
Fashion Color Clasp Envelopes,77.904,3,25.968,19.74464717334802,3,0,Low Demand
Fellowes 8 Outlet Superior Workstation Surge Protector,759.1220000000001,5,151.82440000000003,62.53718715132621,5,0,Low Demand
Fellowes 8 Outlet Superior Workstation Surge Protector w/o Phone/Fax/Modem Protection,665.6759999999999,5,133.1352,57.331711950717114,5,0,Low Demand
Fellowes Advanced 8 Outlet Surge Suppressor with Phone/Fax Protection,244.288,3,81.42933333333333,33.92328034452644,3,0,Low Demand
Fellowes Advanced Computer Series Surge Protectors,386.75399999999996,6,64.45899999999999,29.098835956099688,6,0,Low Demand
Fellowes Bankers Box Recycled Super Stor/Drawer,1187.56,7,169.65142857142857,47.35260885054149,7,2,Medium Demand
Fellowes Bankers Box Staxonsteel Drawer File/Stacking System,2612.196,8,326.5245,164.0113000627875,8,2,Medium Demand
Fellowes Bankers Box Stor/Drawer Steel Plus,1426.308,12,118.859,69.39577381158806,12,2,Medium Demand
Fellowes Bases and Tops For Staxonsteel/High-Stak Systems,858.8820000000001,10,85.88820000000001,59.835630347366326,10,2,Medium Demand
Fellowes Basic Home/Office Series Surge Protectors,436.12800000000004,9,48.45866666666667,32.26776831452712,9,2,Medium Demand
Fellowes Binding Cases,271.44,5,54.288,41.54406239163426,5,0,Low Demand
Fellowes Black Plastic Comb Bindings,102.256,9,11.361777777777778,6.16319634560221,9,2,Medium Demand
Fellowes Command Center 5-outlet power strip,664.832,4,166.208,124.04397603000854,4,0,Low Demand
Fellowes Desktop Hanging File Manager,201.45000000000002,4,50.362500000000004,20.145,4,0,Low Demand
Fellowes Econo/Stor Drawers,581.58,2,290.79,137.07972060082412,2,0,Low Demand
Fellowes High-Stak Drawer Files,3946.656,8,493.332,164.2041107402613,8,2,Medium Demand
Fellowes Mighty 8 Compact Surge Protector,344.59000000000003,6,57.43166666666667,17.84067094777174,6,0,Low Demand
"Fellowes Mobile File Cart, Black",2300.66,10,230.06599999999997,161.96003538047418,10,2,Medium Demand
Fellowes Neat Ideas Storage Cubes,480.70399999999995,7,68.672,31.570190834604293,7,2,Medium Demand
Fellowes Officeware Wire Shelving,4509.466,11,409.95145454545457,188.56909937758286,11,2,Medium Demand
Fellowes PB200 Plastic Comb Binding Machine,3093.818,8,386.72725,278.69325966566083,8,2,Medium Demand
Fellowes PB300 Plastic Comb Binding Machine,8070.192,6,1345.032,1123.0730061092197,6,2,Medium Demand
Fellowes PB500 Electric Punch Plastic Comb Binding Machine with Manual Bind,27453.384000000002,10,2745.3384,1851.7529005491706,10,1,High Demand
"Fellowes Personal Hanging Folder Files, Navy",284.716,4,71.179,28.887510634643938,4,0,Low Demand
Fellowes Powershred HS-440 4-Sheet High Security Shredder,2541.8360000000002,3,847.2786666666667,744.1672327543947,3,0,Low Demand
"Fellowes Premier Superior Surge Suppressor, 10-Outlet, With Phone and Remote",929.48,7,132.78285714285715,89.64642040711678,7,2,Medium Demand
Fellowes Presentation Covers for Comb Binding Machines,133.86,2,66.93,69.96114493059702,2,0,Low Demand
Fellowes Recycled Storage Drawers,1287.9479999999999,3,429.316,311.14824484158675,3,0,Low Demand
"Fellowes Smart Surge Ten-Outlet Protector, Platinum",180.66,1,180.66,0.0,1,0,Low Demand
Fellowes Staxonsteel Drawer Files,4829.25,7,689.8928571428571,188.51461709146812,7,2,Medium Demand
Fellowes Stor/Drawer Steel Plus Storage Drawers,3397.308,8,424.6635,210.75003829384508,8,2,Medium Demand
"Fellowes Strictly Business Drawer File, Letter/Legal Size",4479.03,7,639.8614285714285,315.2499844794377,7,2,Medium Demand
Fellowes Super Stor/Drawer,477.3,4,119.325,88.16176892508453,4,0,Low Demand
Fellowes Super Stor/Drawer Files,3489.48,8,436.185,195.3925139668501,8,2,Medium Demand
Fellowes Superior 10 Outlet Split Surge Protector,867.768,9,96.41866666666667,63.68656121977383,9,2,Medium Demand
"Fellowes Twister Kit, Gray/Clear, 3/pkg",142.308,9,15.812,10.868878691015004,9,2,Medium Demand
File Shuttle I and Handi-File,262.668,3,87.556,59.11835816394091,3,0,Low Demand
"File Shuttle II and Handi-File, Black",1125.148,7,160.73542857142857,110.38740263704179,7,2,Medium Demand
First Data FD10 PIN Pad,1722.2,5,344.44,74.44466401294319,5,0,Low Demand
First Data TMFD35 PIN Pad,571.2,2,285.6,201.94969670687797,2,0,Low Demand
"Fiskars 8"" Scissors, 2/Pack",217.224,4,54.306,22.936328215300723,4,0,Low Demand
Fiskars Home & Office Scissors,62.16,2,31.08,18.837324650809624,2,0,Low Demand
Fiskars Softgrip Scissors,307.44,7,43.92,17.93026491717286,7,2,Medium Demand
Fiskars Spring-Action Scissors,75.492,4,18.873,7.699583625105969,4,0,Low Demand
Flat Face Poster Frame,546.36,11,49.66909090909091,33.736466920691456,11,2,Medium Demand
Flexible Leather- Look Classic Collection Ring Binder,142.05,6,23.675,19.74670993355602,6,0,Low Demand
"Floodlight Indoor Halogen Bulbs, 1 Bulb per Pack, 60 Watts",434.56,6,72.42666666666666,41.1840875419945,6,0,Low Demand
Fluorescent Highlighters by Dixon,90.744,5,18.1488,4.722635196582518,5,0,Low Demand
G.E. Halogen Desk Lamp Bulbs,62.82,5,12.564,6.694980806544556,5,0,Low Demand
G.E. Longer-Life Indoor Recessed Floodlight Bulbs,81.00800000000001,6,13.501333333333335,6.30858242925197,6,0,Low Demand
GBC Binding covers,137.26999999999998,3,45.75666666666666,22.62855791546013,3,0,Low Demand
"GBC Clear Cover, 8-1/2 x 11, unpunched, 25 covers per pack",136.44,4,34.11,22.874358628531354,4,0,Low Demand
GBC DocuBind 200 Manual Binding Machine,4209.799999999999,4,1052.4499999999998,873.639161280369,4,0,Low Demand
GBC DocuBind 300 Electric Binding Machine,6785.142,8,848.14275,535.2439556207057,8,2,Medium Demand
GBC DocuBind P100 Manual Binding Machine,2954.444,8,369.3055,177.82781030054244,8,2,Medium Demand
GBC DocuBind P400 Electric Binding System,17965.068,6,2994.178,1677.9411627801496,6,1,High Demand
GBC DocuBind P50 Personal Binding Machine,2264.892,10,226.48919999999998,198.44575065958063,10,2,Medium Demand
GBC DocuBind TL200 Manual Binding Machine,4322.814,6,720.469,332.34184300806896,6,2,Medium Demand
GBC DocuBind TL300 Electric Binding System,19823.479,11,1802.1344545454544,1032.4776075008467,11,1,High Demand
GBC Durable Plastic Covers,323.145,7,46.16357142857142,26.30529298992342,7,2,Medium Demand
GBC Ibimaster 500 Manual ProClick Binding System,19024.5,9,2113.8333333333335,2937.1210234821783,9,1,High Demand
GBC Imprintable Covers,241.56,8,30.195,24.698899246727574,8,2,Medium Demand
GBC Instant Index System for Binding Systems,71.928,5,14.3856,6.889872916099397,5,0,Low Demand
GBC Instant Report Kit,164.985,13,12.691153846153847,11.584547983169607,13,2,Medium Demand
"GBC Laser Imprintable Binding System Covers, Desert Sand",112.733,5,22.5466,14.911979305243152,5,0,Low Demand
GBC Linen Binding Covers,207.566,6,34.59433333333333,14.71685870920376,6,0,Low Demand
GBC Personal VeloBind Strips,128.186,6,21.364333333333335,19.1742385681066,6,0,Low Demand
GBC Plastic Binding Combs,172.692,10,17.2692,12.69798528901337,10,2,Medium Demand
GBC Plasticlear Binding Covers,68.88,7,9.84,4.632818580518775,7,2,Medium Demand
GBC Poly Designer Binding Covers,256.122,6,42.687000000000005,25.7545865662798,6,0,Low Demand
"GBC Pre-Punched Binding Paper, Plastic, White, 8-1/2"" x 11""",207.87,6,34.645,15.191902566828162,6,0,Low Demand
GBC Premium Transparent Covers with Diagonal Lined Pattern,780.456,14,55.746857142857145,35.73442111952078,13,2,Medium Demand
"GBC Prepunched Paper, 19-Hole, for Binding Systems, 24-lb",433.789,7,54.223625,45.261257068388126,7,2,Medium Demand
GBC Prestige Therm-A-Bind Covers,970.973,9,107.88588888888889,46.38551838786661,9,2,Medium Demand
GBC ProClick 150 Presentation Binding System,3222.996,5,644.5992,775.7936429819466,5,0,Low Demand
GBC ProClick Punch Binding System,1573.908,7,224.844,175.5831825204225,7,2,Medium Demand
GBC ProClick Spines for 32-Hole Punch,66.40899999999999,5,13.281799999999999,6.840048844854838,5,0,Low Demand
GBC Recycled Grain Textured Covers,466.29,5,93.25800000000001,80.41220598889201,5,0,Low Demand
GBC Recycled Regency Composition Covers,1171.688,5,234.3376,182.42207624298106,5,0,Low Demand
GBC Recycled VeloBinder Covers,487.34400000000005,8,60.918000000000006,52.7237851231708,8,2,Medium Demand
GBC Standard Plastic Binding Systems Combs,55.755,5,11.151,9.767128800215549,5,0,Low Demand
GBC Standard Plastic Binding Systems' Combs,108.644,8,13.5805,11.95293464264858,8,2,Medium Demand
"GBC Standard Recycled Report Covers, Clear Plastic Sheets",258.72,12,21.560000000000002,15.80992422499235,12,2,Medium Demand
GBC Standard Therm-A-Bind Covers,443.576,11,40.32509090909091,30.699542255397052,10,2,Medium Demand
GBC Therma-A-Bind 250T Electric Binding System,1180.704,2,590.352,0.0,2,0,Low Demand
GBC Twin Loop Wire Binding Elements,1041.664,10,104.1664,92.3622432757744,10,2,Medium Demand
"GBC Twin Loop Wire Binding Elements, 9/16"" Spine, Black",269.394,9,29.932666666666666,23.774400013459854,9,2,Medium Demand
GBC VeloBind Cover Sets,342.768,11,31.16072727272727,28.224541140967762,11,2,Medium Demand
GBC VeloBinder Electric Binding Machine,496.018,4,124.0045,87.44937855125099,4,0,Low Demand
GBC VeloBinder Manual Binding System,842.166,8,105.27075,91.61053349876624,8,2,Medium Demand
GBC VeloBinder Strips,52.992,4,13.248,4.6662978901908945,4,0,Low Demand
"GBC Velobind Prepunched Cover Sets, Regency Series",514.0219999999999,6,85.67033333333332,39.374005301298304,6,0,Low Demand
"GBC White Gloss Covers, Plain Front",269.328,7,38.475428571428566,43.01037068296104,7,2,Medium Demand
GBC Wire Binding Combs,184.052,7,26.293142857142858,16.999340962015474,7,2,Medium Demand
GBC Wire Binding Strips,212.65800000000002,5,42.531600000000005,24.130751185986732,5,0,Low Demand
GE 2-Jack Phone Line Splitter,1771.5140000000001,3,590.5046666666667,85.76047584600575,3,0,Low Demand
GE 30522EE2,1159.9,3,386.6333333333334,177.1776516193093,3,0,Low Demand
GE 30524EE4,5291.7300000000005,9,587.97,284.0164928485668,9,2,Medium Demand
"GE 4 Foot Flourescent Tube, 40 Watt",98.868,3,32.955999999999996,23.78001278384854,3,0,Low Demand
"GE 48"" Fluorescent Tube, Cool White Energy Saver, 34 Watts, 30/Box",2699.056,8,337.382,190.94639785178308,8,2,Medium Demand
GE DSL Phone Line Filter,495.87600000000003,4,123.96900000000001,104.58742125131494,4,0,Low Demand
"GE General Purpose, Extra Long Life, Showcase & Floodlight Incandescent Bulbs",45.396,7,6.485142857142857,5.824155659222814,7,2,Medium Demand
"GE General Use Halogen Bulbs, 100 Watts, 1 Bulb per Pack",138.204,2,69.102,8.884089598827781,2,0,Low Demand
Gear Head AU3700S Headset,189.654,3,63.217999999999996,33.50647895556918,3,0,Low Demand
Geemarc AmpliPOWER60,3415.04,11,310.4581818181818,194.67500906989483,11,2,Medium Demand
"Geographics Note Cards, Blank, White, 8 1/2"" x 11""",76.092,3,25.364,9.31753701361041,3,0,Low Demand
"Global Adaptabilites Bookcase, Cherry/Storm Gray Finish",3447.84,2,1723.92,609.4977611115565,2,0,Low Demand
Global Adaptabilities Conference Tables,3540.348,4,885.087,573.7773966164929,4,0,Low Demand
"Global Airflow Leather Mesh Back Chair, Black",3472.54,8,434.0675,146.76933459684278,8,2,Medium Demand
"Global Armless Task Chair, Royal Blue",1396.442,8,174.55525,90.73748477220268,8,2,Medium Demand
Global Chrome Stack Chair,815.864,6,135.97733333333335,82.66148915829345,6,0,Low Demand
Global Comet Stacking Arm Chair,6084.144,5,1216.8288,339.85145426303535,5,0,Low Demand
Global Comet Stacking Armless Chair,2811.07,5,562.214,252.33866643857812,5,0,Low Demand
Global Commerce Series High-Back Swivel/Tilt Chairs,7979.4400000000005,9,886.6044444444445,333.39141542753885,9,2,Medium Demand
Global Commerce Series Low-Back Swivel/Tilt Chairs,4420.056,7,631.4365714285714,331.3803825248045,7,2,Medium Demand
Global Deluxe High-Back Manager's Chair,8665.194,8,1083.14925,775.7595794264668,8,2,Medium Demand
Global Deluxe High-Back Office Chair in Storm,1087.92,3,362.64000000000004,125.62218097135555,3,0,Low Demand
Global Deluxe Office Fabric Chairs,1420.504,6,236.75066666666666,52.45345784089612,6,0,Low Demand
"Global Deluxe Stacking Chair, Gray",764.7,7,109.24285714285715,52.227108093494174,7,2,Medium Demand
Global Deluxe Steno Chair,1770.54,10,177.054,69.61383494679775,10,2,Medium Demand
Global Enterprise Series Seating High-Back Swivel/Tilt Chairs,2032.35,4,508.0875,123.9320050820879,4,0,Low Demand
Global Enterprise Series Seating Low-Back Swivel/Tilt Chairs,207.184,1,207.184,0.0,1,0,Low Demand
Global Ergonomic Managers Chair,6008.536,11,546.2305454545454,298.7889562752826,11,2,Medium Demand
Global Executive Mid-Back Manager's Chair,4626.582,6,771.0970000000001,385.9189098030829,6,2,Medium Demand
"Global Fabric Manager's Chair, Dark Gray",2908.224,8,363.528,273.47288895036223,8,2,Medium Demand
"Global Geo Office Task Chair, Gray",1757.266,7,251.038,234.6557652363706,7,2,Medium Demand
"Global High-Back Leather Tilter, Burgundy",5436.158,14,388.297,288.627232814497,14,2,Medium Demand
Global Highback Leather Tilter in Burgundy,2647.809,9,294.201,170.83357355186365,9,2,Medium Demand
Global Italian Leather Office Chair,969.252,2,484.626,426.03749251914434,2,0,Low Demand
"Global Leather & Oak Executive Chair, Burgundy",1327.832,4,331.958,286.2936456856841,4,0,Low Demand
Global Leather Executive Chair,5861.532999999999,7,837.361857142857,472.82950625090666,7,2,Medium Demand
"Global Leather Highback Executive Chair with Pneumatic Height Adjustment, Black",5989.204,10,544.4730909090908,285.1444497055675,10,2,Medium Demand
"Global Leather Task Chair, Black",1448.839,8,181.104875,87.17392459648455,8,2,Medium Demand
"Global Leather and Oak Executive Chair, Black",6410.874,8,801.35925,573.9937400832745,8,2,Medium Demand
Global Low Back Tilter Chair,1746.9540000000002,8,218.36925000000002,127.72359122031561,8,2,Medium Demand
"Global Manager's Adjustable Task Chair, Storm",2959.208,6,493.20133333333337,383.22360514074114,6,2,Medium Demand
"Global Push Button Manager's Chair, Indigo",2185.951,9,242.88344444444445,233.94054574352387,9,2,Medium Demand
"Global Stack Chair with Arms, Black",803.464,7,114.78057142857143,75.42248028021253,7,2,Medium Demand
"Global Stack Chair without Arms, Black",901.506,7,128.78657142857142,76.97941869282799,7,2,Medium Demand
Global Super Steno Chair,2389.902,7,341.41457142857143,181.42142400026992,7,2,Medium Demand
"Global Task Chair, Black",463.099,5,92.6198,21.105550009416955,5,0,Low Demand
Global Troy Executive Leather Low-Back Tilter,12975.382,9,1441.709111111111,683.1435811578054,9,2,Medium Demand
"Global Value Mid-Back Manager's Chair, Gray",1784.077,9,198.23077777777777,110.19706899094207,9,2,Medium Demand
"Global Value Steno Chair, Gray",2204.862,10,220.4862,149.82670134510587,10,2,Medium Demand
"Global Wood Trimmed Manager's Task Chair, Khaki",4166.884,14,297.6345714285714,131.76663325376788,14,2,Medium Demand
Globe Weis Peel & Seel First Class Envelopes,375.73199999999997,7,53.675999999999995,32.69948917032191,7,2,Medium Demand
Google Nexus 5,3815.788,5,763.1576,686.0429291617253,5,0,Low Demand
"Gould Plastics 18-Pocket Panel Bin, 34w x 5-1/4d x 20-1/2h",2299.75,10,229.975,117.72483919622817,10,2,Medium Demand
"Gould Plastics 9-Pocket Panel Bin, 18-3/8w x 5-1/4d x 20-1/2h, Black",953.82,6,158.97,75.5363110245662,6,0,Low Demand
Grandstream GXP1160 VoIP phone,803.692,6,133.94866666666667,83.56267553080541,6,0,Low Demand
Grandstream GXP2100 Mainstream Business Phone,596.6220000000001,4,149.15550000000002,110.58031022293255,4,0,Low Demand
Great White Multi-Use Recycled Paper (20Lb. and 84 Bright),169.832,8,21.229,18.033726593722744,8,2,Medium Demand
Green Bar Computer Printout Paper,857.376,5,171.4752,89.83900864991777,5,0,Low Demand
"Green Canvas Binder for 8-1/2"" x 14"" Sheets",569.24,5,113.848,46.25569283882796,5,0,Low Demand
Griffin GC17055 Auxiliary Audio Cable,395.78,6,65.96333333333332,32.31530167995754,6,0,Low Demand
Griffin GC36547 PowerJolt SE Lightning Charger,175.422,3,58.474,59.50294698584264,3,0,Low Demand
Grip Seal Envelopes,7.072,1,7.072,0.0,1,0,Low Demand
GuestStacker Chair with Chrome Finish Legs,9070.944,8,1133.868,735.7789598389684,8,2,Medium Demand
HON 5400 Series Task Chairs for Big and Tall,21870.576,8,2733.822,1212.397258726693,8,1,High Demand
"HP Designjet T520 Inkjet Large Format Printer - 24"" Color",18374.895,3,6124.965,3154.8393382746135,3,1,High Demand
HP Office Paper (20Lb. and 87 Bright),86.84,2,43.42,23.617366491630683,2,0,Low Demand
HP Office Recycled Paper (20Lb. and 87 Bright),106.352,4,26.588,11.128063742927905,4,0,Low Demand
